User_Id,Place_Id,Click_Timestamp,Source
240,29,2025-03-24 23:56:32,external_ad
240,22,2025-01-20 21:06:32,recommendations
241,190,2025-01-17 19:01:32,recommendations
241,155,2024-10-18 19:14:32,homepage
242,68,2024-11-22 7:53:32,homepage
242,126,2024-11-03 19:41:32,homepage
242,29,2025-04-01 22:50:32,external_ad
242,399,2024-11-18 16:43:32,homepage
242,197,2025-02-23 10:12:32,homepage
242,48,2025-02-05 3:04:32,external_ad
243,188,2025-01-26 14:19:32,homepage
243,10,2025-01-03 6:38:32,homepage
244,324,2025-02-10 20:50:32,search
244,248,2025-01-22 8:37:32,search
244,295,2024-12-28 17:14:32,recommendations
244,169,2025-02-08 2:13:32,homepage
244,127,2025-02-15 6:40:32,recommendations
244,313,2025-01-11 21:19:32,search
245,55,2025-02-14 22:13:32,homepage
245,243,2024-11-05 17:42:32,homepage
245,279,2025-03-14 2:06:32,homepage
246,383,2025-01-16 9:25:32,recommendations
246,201,2025-02-13 14:57:32,homepage
246,405,2025-02-14 4:19:32,external_ad
246,332,2025-04-02 8:27:32,external_ad
247,49,2025-01-05 3:30:32,external_ad
247,64,2025-01-24 2:35:32,recommendations
247,103,2024-10-31 6:45:32,homepage
247,21,2024-10-16 13:41:32,external_ad
247,269,2025-01-12 9:34:32,recommendations
247,411,2025-03-19 0:43:32,recommendations
247,96,2024-11-01 1:58:32,recommendations
248,278,2025-03-03 19:39:32,homepage
248,56,2024-11-25 14:21:32,homepage
248,272,2024-11-18 13:38:32,homepage
248,81,2025-02-20 9:52:32,recommendations
248,238,2024-12-31 21:02:32,recommendations
248,76,2025-01-03 21:32:32,external_ad
248,122,2025-02-19 7:11:32,external_ad
248,118,2024-12-15 2:41:32,homepage
249,114,2024-12-19 16:24:32,recommendations
249,174,2025-01-15 20:42:32,external_ad
249,231,2025-02-25 8:35:32,homepage
249,159,2025-03-02 18:46:32,search
250,67,2024-11-21 19:35:32,homepage
250,17,2025-02-12 20:23:32,homepage
250,346,2024-10-25 12:40:32,recommendations
250,232,2025-02-25 15:57:32,homepage
250,267,2025-03-11 17:55:32,recommendations
250,242,2024-11-15 18:57:32,external_ad
250,62,2025-04-06 6:25:32,recommendations
250,92,2025-03-03 19:51:32,homepage
251,381,2024-10-28 18:27:32,external_ad
251,347,2024-11-28 6:07:32,external_ad
251,344,2024-11-07 5:09:32,recommendations
252,289,2025-04-02 20:11:32,external_ad
252,167,2024-10-25 19:21:32,recommendations
252,162,2024-10-25 3:20:32,recommendations
253,267,2025-01-11 22:34:32,homepage
253,253,2025-02-17 22:57:32,recommendations
253,394,2025-01-06 10:06:32,external_ad
253,49,2025-03-26 18:36:32,external_ad
253,322,2024-12-11 13:09:32,homepage
253,155,2025-02-07 4:02:32,recommendations
253,58,2024-11-08 11:19:32,homepage
253,131,2025-03-19 21:44:32,homepage
254,407,2025-03-05 7:21:32,external_ad
254,3,2025-01-12 14:06:32,homepage
254,199,2025-04-10 13:41:32,homepage
254,353,2025-01-30 15:29:32,recommendations
254,333,2024-10-26 11:25:32,recommendations
254,352,2024-12-17 18:06:32,homepage
255,54,2025-01-31 12:52:32,search
255,415,2025-04-03 0:47:32,homepage
255,285,2025-03-02 13:52:32,homepage
255,315,2025-02-03 13:14:32,recommendations
255,159,2024-12-03 17:43:32,homepage
255,56,2024-12-15 3:27:32,recommendations
256,377,2024-12-26 19:10:32,homepage
256,57,2024-10-24 15:14:32,recommendations
256,193,2024-11-24 20:23:32,recommendations
256,71,2024-11-07 5:54:32,external_ad
256,393,2025-03-18 0:22:32,homepage
256,9,2025-01-21 7:40:32,homepage
256,68,2025-03-18 12:47:32,external_ad
256,123,2025-03-12 1:46:32,recommendations
256,209,2024-11-02 0:13:32,recommendations
257,235,2025-03-19 9:06:32,recommendations
257,358,2024-12-18 13:55:32,recommendations
258,213,2025-02-25 15:31:32,recommendations
258,330,2025-01-24 20:13:32,search
258,305,2024-10-27 20:04:32,recommendations
258,310,2024-12-12 7:23:32,recommendations
258,327,2025-01-11 3:24:32,recommendations
258,244,2025-02-07 14:06:32,recommendations
258,216,2025-02-25 6:12:32,recommendations
258,299,2025-03-09 14:05:32,homepage
258,294,2025-03-20 0:14:32,homepage
258,334,2024-12-31 12:50:32,homepage
259,421,2025-03-20 12:35:32,recommendations
259,406,2025-03-29 22:10:32,recommendations
259,421,2025-03-01 0:08:32,homepage
259,420,2024-11-03 3:54:32,homepage
259,419,2024-12-22 1:29:32,recommendations
259,398,2024-12-02 0:10:32,homepage
260,304,2025-04-08 16:44:32,homepage
260,171,2025-03-27 14:43:32,recommendations
260,325,2024-12-20 11:07:32,external_ad
260,176,2024-11-05 14:57:32,homepage
260,235,2024-10-25 18:33:32,recommendations
260,82,2025-04-11 15:28:32,external_ad
261,144,2025-03-19 8:33:32,recommendations
261,171,2025-03-17 22:03:32,homepage
261,164,2025-01-12 6:13:32,recommendations
261,105,2024-11-01 0:16:32,external_ad
261,106,2024-11-24 7:36:32,recommendations
262,262,2024-12-29 11:16:32,external_ad
262,25,2024-11-30 18:19:32,external_ad
262,321,2025-01-06 22:02:32,recommendations
262,396,2025-04-08 22:17:32,recommendations
262,213,2025-02-17 19:31:32,external_ad
262,83,2025-04-09 0:01:32,homepage
262,387,2025-03-03 5:34:32,recommendations
263,298,2025-01-29 0:17:32,search
263,174,2024-10-17 8:47:32,homepage
263,282,2024-10-27 13:37:32,external_ad
264,216,2024-11-20 15:59:32,homepage
264,280,2025-04-03 14:05:32,search
264,414,2025-02-17 12:56:32,search
264,380,2025-02-12 2:04:32,external_ad
264,10,2025-01-09 2:44:32,search
264,241,2024-11-13 1:20:32,search
264,321,2024-12-04 8:04:32,recommendations
264,415,2025-03-11 7:47:32,recommendations
264,256,2024-10-28 12:06:32,external_ad
264,362,2025-01-13 11:03:32,recommendations
265,126,2024-12-26 7:16:32,external_ad
265,378,2024-10-26 16:15:32,recommendations
265,11,2025-02-01 11:26:32,recommendations
265,64,2025-02-11 5:30:32,search
265,233,2025-01-05 1:02:32,recommendations
265,405,2025-02-28 10:20:32,external_ad
265,81,2025-03-11 2:17:32,recommendations
266,78,2025-02-03 9:28:32,homepage
266,236,2024-11-13 19:11:32,homepage
266,118,2024-12-25 15:20:32,recommendations
266,194,2025-04-06 3:49:32,recommendations
267,344,2025-02-02 7:13:32,external_ad
267,385,2025-02-07 10:03:32,homepage
267,377,2025-02-03 17:15:32,recommendations
267,365,2025-01-05 8:00:32,search
267,355,2025-03-04 15:50:32,external_ad
267,372,2024-12-19 6:50:32,homepage
268,193,2025-01-19 6:04:32,recommendations
268,140,2024-11-18 5:30:32,recommendations
268,210,2025-02-24 14:27:32,recommendations
268,205,2024-12-16 4:55:32,homepage
269,221,2025-01-17 16:27:32,homepage
269,273,2025-03-01 22:07:32,external_ad
269,340,2025-01-04 11:52:32,recommendations
269,99,2025-01-20 8:00:32,search
269,61,2025-03-13 5:32:32,external_ad
269,395,2025-02-27 4:43:32,homepage
270,130,2025-03-10 15:29:32,recommendations
270,323,2025-03-05 12:05:32,external_ad
271,76,2024-11-12 11:41:32,external_ad
271,346,2025-04-01 21:41:32,external_ad
271,283,2024-12-02 16:32:32,external_ad
271,200,2024-10-26 15:40:32,recommendations
271,271,2025-04-07 0:22:32,external_ad
271,368,2025-01-11 12:02:32,homepage
271,200,2025-03-29 10:28:32,recommendations
271,38,2024-11-27 19:25:32,recommendations
271,9,2025-01-02 7:28:32,external_ad
272,207,2025-02-06 6:04:32,recommendations
272,435,2025-02-12 11:09:32,homepage
272,24,2025-02-22 16:10:32,search
273,352,2025-01-13 15:45:32,recommendations
273,28,2024-12-16 10:00:32,recommendations
273,147,2024-12-29 18:16:32,recommendations
273,116,2025-02-22 18:33:32,external_ad
273,275,2025-03-27 1:39:32,homepage
273,347,2025-03-30 0:00:32,recommendations
273,381,2024-11-17 13:29:32,homepage
273,359,2025-01-09 15:55:32,recommendations
274,344,2025-03-08 18:18:32,recommendations
274,244,2025-02-03 7:38:32,search
274,93,2025-02-22 15:06:32,homepage
274,48,2024-12-30 5:15:32,homepage
274,112,2024-10-21 6:14:32,recommendations
274,18,2024-12-27 16:26:32,search
274,310,2025-02-24 21:59:32,recommendations
274,370,2025-01-01 22:02:32,search
275,211,2024-10-27 9:05:32,homepage
275,231,2025-01-14 8:50:32,homepage
275,263,2025-01-10 2:23:32,external_ad
275,39,2025-03-28 1:16:32,recommendations
275,207,2025-01-11 3:28:32,homepage
275,381,2024-12-26 13:43:32,search
275,318,2024-10-19 16:37:32,recommendations
276,172,2024-11-30 0:01:32,search
276,91,2025-03-16 4:28:32,recommendations
276,385,2024-12-24 5:59:32,search
276,419,2024-10-23 8:07:32,homepage
277,141,2024-11-08 3:32:32,homepage
277,392,2025-02-28 22:02:32,homepage
277,225,2025-03-01 7:36:32,recommendations
277,191,2025-03-21 12:40:32,external_ad
277,183,2025-01-05 12:28:32,search
277,432,2024-11-06 17:32:32,homepage
278,36,2024-11-02 1:46:32,external_ad
278,40,2024-11-07 5:27:32,recommendations
278,106,2024-11-25 12:11:32,recommendations
278,226,2024-10-18 23:02:32,recommendations
278,427,2025-03-28 10:54:32,homepage
279,212,2024-12-03 23:21:32,homepage
279,241,2025-03-09 18:36:32,recommendations
280,401,2024-12-20 11:20:32,external_ad
280,409,2025-01-12 19:34:32,homepage
280,419,2024-12-29 20:30:32,recommendations
280,421,2025-01-29 20:01:32,recommendations
280,426,2024-11-17 10:49:32,recommendations
280,423,2025-02-13 15:10:32,search
280,393,2025-02-13 4:58:32,homepage
280,393,2025-02-03 9:18:32,recommendations
281,238,2025-01-08 5:50:32,homepage
281,208,2025-03-14 12:38:32,external_ad
281,48,2024-12-21 18:11:32,recommendations
281,402,2024-12-12 0:54:32,homepage
281,48,2025-04-07 4:27:32,search
281,89,2025-02-19 1:50:32,search
281,179,2024-12-08 16:00:32,recommendations
282,163,2024-12-07 16:02:32,homepage
282,192,2024-11-19 13:20:32,homepage
282,181,2025-01-11 12:08:32,homepage
282,88,2024-11-27 16:40:32,search
282,129,2025-01-04 1:49:32,external_ad
282,105,2025-03-20 10:15:32,recommendations
282,137,2025-02-09 3:25:32,recommendations
282,130,2025-01-09 1:42:32,homepage
283,310,2024-11-02 5:56:32,homepage
283,412,2024-12-12 15:08:32,recommendations
283,222,2024-12-12 16:03:32,homepage
283,401,2024-10-23 20:50:32,homepage
283,168,2024-11-30 12:32:32,recommendations
284,345,2025-03-02 17:39:32,homepage
284,47,2024-11-27 3:31:32,homepage
284,7,2025-02-24 13:41:32,homepage
284,133,2025-03-21 5:00:32,search
285,273,2025-01-07 21:57:32,recommendations
285,23,2024-10-16 1:08:32,search
286,240,2025-03-11 2:19:32,recommendations
286,233,2025-04-07 19:11:32,recommendations
286,289,2025-02-25 1:38:32,recommendations
286,212,2024-12-07 8:55:32,recommendations
286,237,2025-02-03 22:03:32,external_ad
286,66,2024-12-13 2:46:32,external_ad
286,166,2025-04-06 4:17:32,recommendations
286,364,2024-11-29 23:35:32,homepage
286,133,2024-12-06 0:26:32,homepage
287,82,2025-02-18 9:05:32,homepage
287,127,2025-02-09 10:15:32,recommendations
288,380,2024-12-05 12:20:32,recommendations
288,368,2025-01-29 10:37:32,external_ad
288,360,2025-03-05 15:32:32,recommendations
288,339,2024-12-19 16:44:32,recommendations
288,371,2024-10-18 16:13:32,external_ad
288,365,2024-12-26 9:05:32,recommendations
288,367,2024-12-27 13:04:32,recommendations
288,387,2024-11-21 18:39:32,search
289,161,2025-02-17 22:36:32,external_ad
289,162,2024-12-19 14:58:32,recommendations
289,112,2025-03-18 18:20:32,homepage
289,172,2024-12-07 1:53:32,external_ad
289,179,2025-03-23 21:19:32,recommendations
289,127,2024-11-28 11:33:32,external_ad
289,210,2025-03-07 8:11:32,recommendations
290,121,2025-04-05 8:16:32,homepage
290,146,2025-02-05 21:21:32,recommendations
290,337,2025-03-14 1:40:32,external_ad
290,349,2024-11-30 21:20:32,recommendations
290,78,2024-12-31 20:49:32,homepage
290,206,2025-01-05 15:53:32,external_ad
290,211,2025-02-04 15:19:32,homepage
290,172,2025-04-11 23:56:32,homepage
291,323,2025-02-03 20:15:32,homepage
291,219,2025-03-16 8:59:32,external_ad
291,394,2025-03-29 19:00:32,recommendations
291,207,2024-12-27 21:18:32,search
291,371,2025-03-11 12:27:32,recommendations
292,381,2025-04-04 8:27:32,homepage
292,386,2025-03-30 23:00:32,recommendations
292,358,2025-01-03 16:43:32,homepage
292,364,2024-11-18 18:42:32,external_ad
292,368,2024-11-22 10:29:32,homepage
292,351,2024-11-27 17:31:32,recommendations
292,353,2025-03-10 19:58:32,homepage
292,370,2025-02-15 12:39:32,external_ad
293,108,2025-04-02 14:42:32,homepage
293,230,2025-03-24 11:54:32,homepage
293,89,2025-01-08 14:49:32,homepage
293,38,2025-03-02 3:11:32,external_ad
293,87,2025-02-12 12:42:32,recommendations
293,352,2025-01-09 20:50:32,recommendations
293,169,2024-12-12 23:04:32,recommendations
293,212,2025-01-06 18:32:32,homepage
294,5,2024-10-23 4:04:32,recommendations
294,180,2025-03-05 21:59:32,external_ad
294,436,2024-12-19 19:27:32,homepage
294,339,2024-12-28 6:34:32,external_ad
294,102,2025-03-29 23:18:32,recommendations
294,437,2024-12-14 15:12:32,recommendations
294,67,2024-11-06 10:37:32,search
295,208,2024-11-05 17:51:32,homepage
295,156,2025-02-08 6:31:32,external_ad
295,80,2025-03-14 15:37:32,homepage
295,216,2024-12-14 13:19:32,recommendations
296,338,2025-01-22 21:08:32,search
296,225,2025-02-03 12:54:32,homepage
296,265,2024-11-26 20:45:32,search
296,174,2025-02-12 18:54:32,search
297,106,2025-03-23 6:54:32,homepage
297,274,2025-04-07 17:13:32,search
297,356,2025-01-18 2:00:32,homepage
297,355,2024-12-13 0:37:32,homepage
297,323,2024-11-22 12:07:32,external_ad
297,387,2024-12-05 4:48:32,recommendations
297,26,2025-03-09 9:51:32,external_ad
297,361,2024-12-19 2:02:32,external_ad
297,331,2024-12-13 20:05:32,recommendations
298,307,2025-01-04 1:14:32,search
298,109,2025-02-22 6:10:32,search
298,152,2025-01-30 0:51:32,homepage
298,96,2024-10-17 15:51:32,recommendations
298,210,2024-11-19 5:30:32,external_ad
298,195,2025-03-16 4:14:32,external_ad
298,344,2024-11-06 18:29:32,homepage
298,295,2025-02-17 6:48:32,recommendations
298,236,2024-11-26 6:08:32,recommendations
299,223,2025-03-23 12:27:32,recommendations
299,261,2025-04-09 23:51:32,search
299,399,2025-03-24 4:12:32,external_ad
299,226,2024-11-28 8:29:32,recommendations
299,208,2025-03-24 18:41:32,external_ad
299,320,2025-03-12 2:54:32,homepage
299,371,2024-11-18 12:46:32,homepage
299,334,2024-12-10 7:53:32,search
300,3,2025-02-06 6:41:32,external_ad
300,378,2024-11-17 19:00:32,search
300,286,2024-11-21 5:27:32,external_ad
